year,section_name,block,beneficial_fraction_mean,crop_water_deficit_mean,relative_water_deficit_mean,total_seasonal_biomass_production_mean,seasonal_yield_mean,crop_water_productivity_mean,beneficial_fraction_min,crop_water_deficit_min,relative_water_deficit_min,total_seasonal_biomass_production_min,seasonal_yield_min,crop_water_productivity_min,beneficial_fraction_max,crop_water_deficit_max,relative_water_deficit_max,total_seasonal_biomass_production_max,seasonal_yield_max,crop_water_productivity_max,beneficial_fraction_std,crop_water_deficit_std,relative_water_deficit_std,total_seasonal_biomass_production_std,seasonal_yield_std,crop_water_productivity_std
2020,Tebere,T4,0.79068637,0.65604484,0.34395507,20.957333,7.9514585,1.251732,0.37318647,0.24006195,0.08879709,6.7818766,2.5731237,0.6725652,0.9245042,0.9112029,0.75993806,32.908005,12.485683,1.4148084,0.055189293,0.093687125,0.093687125,3.5121062,1.3325344,0.10805421
2020,Thiba,H8,0.705719,0.6360884,0.36391157,14.164781,5.3742843,0.8732543,0.16292304,0.20695664,0.17998195,3.5207982,1.3358322,0.5160413,0.8483009,0.82001805,0.7930434,24.881695,9.440408,1.3015485,0.05801371,0.07482608,0.07482608,4.4559083,1.690624,0.24927896
2020,Thiba,H6,0.72205323,0.64147073,0.35852927,16.078417,6.10034,0.97868764,0.049006168,0.18830666,0.2110222,1.7319272,0.65711355,0.3415795,0.8377216,0.7889778,0.8116933,24.26087,9.20486,1.3221418,0.047371015,0.058338605,0.058338605,4.1776056,1.5850326,0.22456641
2020,Thiba,H7,0.6964785,0.62765974,0.37234026,14.662693,5.563198,0.91162205,0.5353447,0.42746514,0.15739548,7.322149,2.7781093,0.5085463,0.86804014,0.8426045,0.57253486,26.81501,10.17393,1.2674413,0.042139757,0.040398285,0.040398285,4.0780563,1.5472624,0.23355119
2020,Karaba,K7,0.75638276,0.7174811,0.28251895,15.835851,6.0083075,0.85883045,0.6202164,0.5715023,0.16294527,7.298538,2.7691512,0.49432576,0.8406356,0.8370547,0.42849767,25.876131,9.817708,1.2116888,0.033151343,0.044136506,0.044136506,4.909686,1.8627927,0.24241354
2020,Karaba,K6,0.7435607,0.7004694,0.2995306,15.189539,5.763089,0.84554225,0.4975908,0.3482189,0.14416623,5.3999457,2.0488029,0.513237,0.8511537,0.85583377,0.6517811,25.855297,9.809804,1.2139127,0.038070474,0.052571196,0.052571196,4.783759,1.8150145,0.24332955
2020,Karaba,K5,0.748268,0.7015029,0.2984971,14.155521,5.3707724,0.78533685,0.094948046,0.36022198,0.17927206,2.2277555,0.84523666,0.24227493,0.8249248,0.82072794,0.639778,24.792809,9.406683,1.1976887,0.03586122,0.045603987,0.045603987,4.7102494,1.787124,0.23740076
2020,Karaba,K4,0.7367324,0.6918187,0.30818138,14.6348715,5.552643,0.8237904,0.55184925,0.4576665,0.16617191,6.4818797,2.4593015,0.50520635,0.8267936,0.8338281,0.5423335,24.946972,9.465175,1.1861705,0.031688813,0.041754123,0.04175412,4.69066,1.7796917,0.24222416
2020,Karaba,K8,0.74881756,0.7205539,0.27944607,17.16088,6.5110397,0.92874324,0.6399429,0.6096412,0.19734126,9.088798,3.4483967,0.5550739,0.8103138,0.80265874,0.3903588,23.113659,8.769594,1.1701429,0.027132772,0.03448991,0.03448991,4.39697,1.6682621,0.21987233
2020,Wamumu,W6,0.7052404,0.6520639,0.34793606,14.966716,5.678548,0.89507157,0.39904365,0.41146103,0.16335225,6.569379,2.4924996,0.49532196,0.8129399,0.83664775,0.588539,24.47198,9.284957,1.2206467,0.03344864,0.037730075,0.037730075,4.1233673,1.5644541,0.22581619
2020,Karaba,K1,0.7351024,0.68562204,0.31437802,13.288653,5.041872,0.7556849,0.47782257,0.44811565,0.20101964,6.387436,2.4234684,0.52142304,0.829117,0.79898036,0.55188435,23.828928,9.040976,1.1847913,0.030832367,0.037045203,0.037045203,4.2311287,1.6053399,0.2233169
2020,Karaba,K2,0.7274917,0.67816466,0.32183534,13.4925785,5.1192436,0.7763501,0.4388862,0.398619,0.18662882,6.9263196,2.627927,0.5074277,0.8261663,0.8133712,0.601381,24.708086,9.374538,1.194369,0.03806555,0.04744927,0.04744927,4.380694,1.662087,0.23305687
2020,Karaba,k3,0.7390166,0.68973386,0.31026608,14.934706,5.6664033,0.842825,0.0,0.1954698,0.16694629,0.18194263,0.06903117,0.034494027,0.8408472,0.8330537,0.8045302,25.587244,9.708101,1.2390023,0.04794823,0.054703865,0.05470387,4.83149,1.833124,0.24884301
2020,Wamumu,K3,0.70159656,0.65434426,0.3456557,12.022595,4.561514,0.7187342,0.4848302,0.4275297,0.16783792,7.377704,2.7991877,0.5022495,0.81089187,0.8321621,0.5724703,24.40809,9.260716,1.2008198,0.035426386,0.0418268,0.0418268,3.9318466,1.4917887,0.21380103
2020,Wamumu,W4,0.73272765,0.7764418,0.2235581,14.51187,5.5059733,0.83521503,0.5893933,0.5032912,0.09434807,7.342982,2.7860136,0.52896786,0.8198283,0.9056519,0.4967088,23.835873,9.043611,1.2193502,0.03242391,0.053500358,0.053500358,4.733175,1.7958221,0.25077382
2020,Wamumu,W3,0.74326277,0.69308424,0.30691582,16.532885,6.272772,0.93000776,0.58357614,0.4088797,0.14435983,8.011031,3.0394795,0.5249131,0.87479925,0.8556402,0.5911203,26.776121,10.159175,1.2431878,0.030996634,0.042189065,0.042189065,4.5867987,1.7402853,0.23666707
2020,Wamumu,W2,0.727638,0.6866884,0.31331155,16.522177,6.268708,0.9377281,0.6213429,0.53633195,0.14913523,8.215196,3.116942,0.5354899,0.8423967,0.85086477,0.46366805,26.181684,9.933639,1.2444922,0.030331023,0.034699336,0.034699336,4.292972,1.628804,0.22256088
2020,Wamumu,W1,0.7365971,0.6888664,0.31113365,15.437343,5.8571086,0.8730228,0.5773552,0.37332216,0.1926949,7.9207544,3.0052273,0.5404672,0.83035713,0.8073051,0.6266779,24.371979,9.247015,1.2102653,0.027905434,0.035615847,0.035615847,4.696259,1.781816,0.24599725
2020,Wamumu,W7,0.69300056,0.7214969,0.2785031,15.063806,5.7153845,0.9176126,0.2716895,0.29470694,0.11191684,5.244392,1.989784,0.5005143,0.7974942,0.88808316,0.70529306,23.903927,9.069431,1.2755183,0.03320743,0.05218671,0.05218671,3.9589107,1.5020573,0.22385918
2020,Mwea,M15,0.7104157,0.7385701,0.26142997,17.681566,6.708594,1.0836084,0.51904833,0.48078647,0.15976375,7.6249237,2.8929856,0.5363589,0.79372996,0.84023625,0.51921356,23.080324,8.756947,1.2708751,0.028402412,0.035406996,0.035406996,2.641501,1.0022166,0.13824213
2020,Mwea,M17B,0.7281228,0.74293774,0.25706226,18.171616,6.894524,1.1072537,0.32808748,0.28027812,0.08246112,6.1152167,2.3201852,0.5913067,0.85310733,0.9175389,0.7197219,25.195581,9.5595,1.3540503,0.03928789,0.05668656,0.05668656,3.0741105,1.1663537,0.15522355
2020,Mwea,M12A,0.71742886,0.74956954,0.2504304,18.8389,7.1476994,1.1365863,0.53636086,0.48729068,0.08918959,8.374916,3.1775417,0.5723027,0.8378401,0.9108104,0.5127093,26.346958,9.9963455,1.3185617,0.04329758,0.05127375,0.05127375,2.7699974,1.0509696,0.11539929
2020,Mwea,M6A,0.747395,0.76593995,0.23406003,20.21564,7.670051,1.1946064,0.66224235,0.64638156,0.11715013,9.172131,3.480014,0.62407786,0.8270984,0.8828499,0.35361844,26.230293,9.952082,1.3484313,0.029963758,0.039648887,0.039648887,2.850234,1.0814123,0.13573447
2020,Mwea,M8,0.691258,0.7080879,0.29191205,17.392979,6.5990996,1.1120331,0.57408184,0.5353618,0.18652809,8.270751,3.1380203,0.5852064,0.7804855,0.8134719,0.46463817,22.248388,8.4413,1.27804,0.03371726,0.042907093,0.04290709,2.4792042,0.9406392,0.12535909
2020,Mwea,M7B,0.70775807,0.7227235,0.27727652,18.152664,6.887334,1.1377373,0.40162036,0.31392047,0.093824744,7.5388136,2.8603146,0.61479306,0.8476471,0.90617526,0.6860795,25.921963,9.835097,1.3349402,0.035839245,0.046952862,0.046952862,2.3944564,0.90848494,0.11285349
2020,Mwea,M6B,0.7825822,0.80222017,0.19777977,22.486113,8.531495,1.2717987,0.43065873,0.30188397,0.10376793,8.090197,3.0695157,0.6995088,0.8468478,0.89623207,0.69811606,26.6039,10.093833,1.4329679,0.027499117,0.05739479,0.05739479,2.3044763,0.8743454,0.088660434
2020,Mwea,M7A,0.75478953,0.76664615,0.23335384,20.623598,7.8248353,1.2202022,0.5665416,0.4445275,0.09995514,10.124899,3.8415058,0.6617928,0.86636525,0.90004486,0.5554725,27.056673,10.26562,1.4334974,0.029566292,0.049258832,0.049258832,1.8792076,0.7129935,0.06745543
2020,Mwea,M10,0.7454917,0.74574536,0.25425455,19.863276,7.536359,1.2068741,0.39366055,0.2924641,0.12447667,7.2499275,2.7507076,0.5731836,0.84032106,0.8755233,0.70753586,25.731688,9.762905,1.3634121,0.03405677,0.048743814,0.048743814,2.3797631,0.9029101,0.10285173
2020,Mwea,M12B,0.7038562,0.73713124,0.2628687,18.46077,7.0042324,1.1345901,0.6056032,0.5625,0.08739531,10.266564,3.8952553,0.643113,0.8395807,0.9126047,0.4375,25.72891,9.761851,1.3025846,0.03971322,0.045305055,0.04530506,2.01538,0.76465887,0.07450761
2021,Thiba,H5,0.76543546,0.67917323,0.3208268,16.243519,6.162982,0.92517257,0.5409075,0.37080944,0.15015632,7.8957543,2.995742,0.53823483,0.8553622,0.8498437,0.62919056,24.644197,9.350298,1.2034245,0.027654776,0.040559806,0.040559806,4.324322,1.6406987,0.22695631
2021,Thiba,H4,0.7779486,0.82437384,0.17562623,17.603254,6.6788816,0.9671722,0.70377463,0.65659654,0.046594977,9.384629,3.5606387,0.5660084,0.8468323,0.953405,0.34340346,25.220583,9.568986,1.2599059,0.02077083,0.052742455,0.05274246,4.287153,1.6265962,0.21942492
2021,Thiba,H2,0.7713714,0.81637436,0.18362564,16.730167,6.3476224,0.94460005,0.5190241,0.44696105,0.06108445,8.463804,3.2112668,0.5619216,0.84437853,0.93891555,0.55303895,24.031706,9.117911,1.2168175,0.022195283,0.04190544,0.04190544,4.4299045,1.6807578,0.23242253
2021,Thiba,H1,0.74918115,0.78305644,0.21694353,16.936201,6.425793,1.0005101,0.37897184,0.29520324,0.09692669,6.2499375,2.3712997,0.5425923,0.82806957,0.9030733,0.7047968,23.077547,8.755893,1.2466433,0.029881926,0.054210592,0.05421059,3.349382,1.270795,0.17994837
2021,Thiba,H3,0.7653504,0.7433408,0.25665918,16.026514,6.0806484,0.91523796,0.5761238,0.46826005,0.082971096,7.4638143,2.8318589,0.54243314,0.8426654,0.9170289,0.53173995,25.091415,9.519978,1.2520511,0.029981147,0.079607256,0.079607256,4.5323095,1.7196115,0.24105075
2021,Mwea,MIAD,0.7463816,0.7070718,0.29292828,17.99992,6.8293815,1.1758056,0.18998528,0.25631052,0.17379701,0.0,0.0,0.0,0.8383792,0.826203,0.7436895,23.070604,8.753259,1.3309724,0.055792402,0.07814449,0.07814448,2.4826298,0.94193894,0.08389027
2021,Thiba,H19,0.7596093,0.7962691,0.20373088,18.452679,7.0011635,1.0708015,0.27512938,0.27995118,0.035766006,4.8763404,1.8501409,0.5625184,0.85352737,0.964234,0.7200488,24.784475,9.403522,1.2164556,0.04212447,0.060879335,0.060879335,2.7565637,1.0458726,0.12395084
2021,Thiba,H18,0.78268844,0.8205117,0.17948826,18.778442,7.1247616,1.0560588,0.5830702,0.50720656,0.07953936,8.587414,3.2581658,0.57545185,0.85255486,0.92046064,0.49279344,23.870596,9.056785,1.2475106,0.026905071,0.04795963,0.04795963,3.9240935,1.4888473,0.19879675
2021,Thiba,H20,0.7680856,0.8052408,0.1947592,18.23465,6.918441,1.0458318,0.32287344,0.2927629,0.07900554,5.576333,2.1157262,0.57764703,0.85288006,0.92099446,0.7072371,24.646976,9.351353,1.271567,0.039291754,0.059997506,0.059997506,3.6500823,1.3848842,0.18107119
2021,Mwea,M14,0.7524228,0.76412743,0.23587257,18.226877,6.9154916,1.1030449,0.6029284,0.5260429,0.11172122,8.67908,3.292945,0.57638246,0.83404875,0.8882788,0.47395712,23.194212,8.800157,1.2516891,0.02606017,0.036952056,0.036952056,2.0178227,0.76558566,0.097793065
2021,Mwea,M16,0.76292205,0.7845492,0.21545087,18.014198,6.834799,1.0604837,0.1334668,0.22855182,0.091893554,2.8499715,1.0813127,0.5472136,0.8514459,0.90810645,0.7714482,23.821985,9.0383415,1.2779363,0.0329749,0.05110915,0.05110915,3.3276217,1.2625389,0.1724402
2021,Mwea,M17A,0.74488056,0.74933565,0.25066435,17.756506,6.737027,1.0958784,0.4748544,0.43216655,0.12453288,7.856866,2.9809873,0.5748735,0.8371012,0.8754671,0.5678334,22.917826,8.695292,1.2615104,0.028895171,0.043627672,0.043627672,2.123068,0.805517,0.105415285
2021,Mwea,M13,0.752598,0.75977135,0.24022862,18.30602,6.94552,1.1132582,0.29826733,0.3080912,0.065355,4.7485633,1.8016608,0.5890917,0.87377614,0.934645,0.69190884,25.627522,9.723383,1.3234549,0.042729743,0.059716046,0.05971605,2.4481642,0.92886233,0.10083445
2021,Mwea,M11,0.7529724,0.75512743,0.24487264,18.500322,7.01924,1.1312778,0.1763754,0.23564401,0.118432105,3.6305194,1.3774618,0.5600665,0.84145385,0.8815679,0.764356,24.220592,9.189577,1.2795895,0.051988505,0.067140535,0.067140535,2.5460646,0.9660068,0.09980982
2021,Mwea,M9,0.75061035,0.75290847,0.24709152,18.660282,7.079931,1.1413368,0.12565598,0.25188744,0.11561048,2.490253,0.94483125,0.4407376,0.8425367,0.8843895,0.74811256,24.12476,9.153217,1.2700176,0.07448228,0.091200635,0.091200635,3.1915362,1.2109064,0.11018828
2021,Mwea,M5,0.76576006,0.7604418,0.23955819,19.367764,7.3483577,1.1784571,0.3907967,0.33310455,0.08251351,7.298538,2.7691512,0.6105605,0.8812235,0.9174865,0.66689545,27.287226,10.353094,1.3768556,0.041317094,0.07264187,0.07264187,2.2855651,0.8671703,0.0762374
2021,Mwea,M3,0.73953545,0.74461013,0.25538984,17.70515,6.7175426,1.1001192,0.61434513,0.5135362,0.061160684,8.817967,3.3456404,0.60048497,0.851921,0.9388393,0.4864638,24.94003,9.462541,1.2489104,0.025917072,0.042124268,0.042124268,2.0514822,0.77835643,0.105686426
2021,Mwea,M4,0.7176841,0.71558046,0.2844195,16.56468,6.284834,1.070202,0.5241437,0.4564173,0.073972404,7.4388146,2.8223736,0.5511327,0.83661044,0.9260276,0.5435827,23.887262,9.063108,1.2509017,0.033274785,0.048721097,0.048721097,2.2417233,0.85053617,0.113590814
2021,Mwea,M2,0.73246306,0.73469424,0.2653057,17.212906,6.530779,1.0829345,0.3312852,0.29787233,0.10371387,6.155494,2.3354669,0.59112847,0.85552627,0.89628613,0.7021277,24.90114,9.447785,1.2861786,0.032826684,0.04617533,0.046175327,2.6919286,1.0213494,0.14240558
2021,Mwea,M1,0.74031436,0.74555254,0.25444752,17.999891,6.8293715,1.1154636,0.33314928,0.34934798,0.12087244,5.6527214,2.1447089,0.5860208,0.83448994,0.87912756,0.65065205,23.38171,8.871296,1.2862236,0.045202654,0.06114337,0.06114337,2.518666,0.9556115,0.11012304
2021,Tebere,T8,0.76835716,0.65353996,0.34646004,15.346891,5.82279,0.9109767,0.37446487,0.25309113,0.20452517,6.223549,2.3612876,0.5644282,0.8691891,0.7954748,0.7469089,25.149748,9.54211,1.2624015,0.031851366,0.05807511,0.05807511,4.2846704,1.6256542,0.24491405
2021,Tebere,T23,0.79626775,0.70663285,0.29336712,17.285196,6.5582075,0.9436837,0.5979827,0.31051624,0.17119187,9.18602,3.4852839,0.57017463,0.86773145,0.8288081,0.68948376,25.659466,9.735503,1.2804872,0.03614315,0.06713047,0.06713047,5.087594,1.930293,0.24853905
2021,Tebere,T11,0.77830803,0.6817569,0.31824312,13.538156,5.136535,0.7662763,0.678955,0.47794774,0.2441045,8.145752,3.090594,0.55116254,0.8355449,0.7558955,0.5220523,23.710875,8.996184,1.3037822,0.022431847,0.034096777,0.034096777,4.2467623,1.6112715,0.22859025
2021,Tebere,T7,0.76110137,0.6337273,0.36627266,14.344861,5.4426093,0.8745132,0.5341641,0.29955384,0.256724,7.240206,2.7470193,0.5445456,0.8715793,0.743276,0.7004461,23.067823,8.752203,1.25909,0.03030915,0.040303845,0.040303845,4.20344,1.5948347,0.24456185
2021,Tebere,T6,0.76873785,0.63071126,0.36928877,14.021977,5.320103,0.8627608,0.18110237,0.18616953,0.22421926,3.355522,1.2731245,0.5609568,0.8599167,0.77578074,0.8138305,24.928919,9.458324,1.3569003,0.044395883,0.059677742,0.05967774,4.3297224,1.6427475,0.25627875
2021,Tebere,T12,0.7423808,0.57227236,0.4277276,16.729532,6.3473816,1.1301081,0.21628581,0.19802421,0.21446782,3.8957944,1.4781102,0.5848739,0.8689655,0.7855322,0.8019758,25.313637,9.604291,1.3620081,0.057733186,0.079440445,0.079440445,2.9295976,1.1115237,0.10879999
2021,Tebere,T25,0.7809011,0.6678777,0.3321223,18.604494,7.058764,1.0766714,0.20699006,0.211536,0.090248585,3.4305212,1.3015801,0.58505625,0.9074262,0.9097514,0.788464,29.217764,11.085563,1.2888316,0.086382665,0.14622673,0.14622673,5.25381,1.9933573,0.15982957
2021,Tebere,T22,0.7965637,0.7156787,0.2843213,15.468614,5.8689737,0.83236706,0.6176813,0.43760356,0.14015299,7.698534,2.9209144,0.56342494,0.8933212,0.859847,0.5623964,26.91362,10.211344,1.3190119,0.030332405,0.04738956,0.04738956,5.079205,1.92711,0.25263992
2021,Tebere,T19,0.7570572,0.6624844,0.33751556,15.382584,5.8363333,0.89837116,0.61055046,0.43135756,0.19126832,7.152706,2.7138207,0.49794877,0.848419,0.8087317,0.56864244,24.230312,9.193265,1.220734,0.03408522,0.05510572,0.055105716,4.3397627,1.646557,0.23801592
2021,Tebere,T15,0.75222164,0.62790096,0.37209904,16.24809,6.1647167,1.0050665,0.48702407,0.2961759,0.22530276,6.8249316,2.5894592,0.52499586,0.8549209,0.77469724,0.7038241,23.390045,8.874458,1.2929422,0.046739444,0.07519789,0.07519788,3.6707432,1.3927231,0.20001195
2021,Tebere,T20,0.75787574,0.65712595,0.34287405,15.710609,5.9607906,0.92183256,0.45493993,0.3818993,0.2293818,7.2846494,2.7638817,0.5249538,0.84458697,0.7706182,0.6181007,24.39559,9.255974,1.2474358,0.038267206,0.05253077,0.05253077,4.490367,1.703698,0.24078317
2021,Tebere,T21,0.75095135,0.6553074,0.34469253,16.841263,6.3897734,0.9948685,0.37711364,0.3241555,0.14913958,6.823543,2.5889325,0.5107293,0.88069326,0.8508604,0.6758445,25.669188,9.739192,1.2358294,0.03944872,0.06319933,0.06319933,3.5505755,1.3471301,0.18478824
2021,Tebere,T18,0.74560875,0.653333,0.346667,16.692375,6.3332825,0.9864404,0.5918678,0.4286807,0.24627149,7.7749224,2.949897,0.5227573,0.8463555,0.7537285,0.57131934,22.985882,8.721114,1.2168643,0.03323896,0.039483037,0.039483037,3.451246,1.3094434,0.18471394
2021,Tebere,T16,0.75919753,0.6375703,0.36242968,16.789045,6.3699613,1.0173731,0.050944068,0.17890376,0.23059273,1.2291545,0.46635565,0.26582438,0.88170975,0.7694073,0.82109624,25.070581,9.5120735,1.3482074,0.06064255,0.076863736,0.076863736,4.0981164,1.5548735,0.20618197
2021,Tebere,T17,0.75136995,0.6505768,0.34942317,17.240955,6.5414214,1.0251673,0.33139795,0.2854047,0.21829188,5.9054966,2.240615,0.5446736,0.84117407,0.7817081,0.7145953,24.194202,9.179564,1.2098327,0.035689253,0.05090493,0.050904926,3.0200822,1.1458547,0.1561287
2021,Tebere,T13,0.7436407,0.5996456,0.4003544,17.105083,6.48987,1.103733,0.092364125,0.18687062,0.26896113,2.099979,0.7967567,0.42507857,0.87828356,0.73103887,0.81312937,23.31921,8.847583,1.3326157,0.060316604,0.08454601,0.08454601,3.0428383,1.1544887,0.11974457
2021,Tebere,T14,0.7613081,0.62222,0.37778,17.640902,6.693166,1.0958394,0.0,0.21593371,0.19394517,0.0,0.0,0.0,0.86447954,0.80605483,0.7840663,25.045584,9.502589,1.3150301,0.06430617,0.07369919,0.07369919,3.2908545,1.2485889,0.1552603
2021,Tebere,T5,0.7601468,0.61818045,0.38181952,17.278954,6.555838,1.0815077,0.23270234,0.19528362,0.20312303,3.7263515,1.4138216,0.58245647,0.88188976,0.79687697,0.80471635,26.226128,9.950501,1.3620858,0.03559556,0.05520813,0.05520813,3.192483,1.2112656,0.17206591
2021,Tebere,T2,0.7631597,0.6103394,0.3896606,17.92169,6.7997,1.135154,0.49155325,0.27163798,0.2908222,8.013808,3.040533,0.5984071,0.8658738,0.7091778,0.728362,22.820606,8.658406,1.3689141,0.036301948,0.04630835,0.04630835,2.11749,0.8034006,0.09439745
2021,Tebere,T3,0.7941144,0.66874623,0.33125377,19.462124,7.384159,1.2346888,0.60932845,0.3634799,0.086412966,10.147121,3.8499372,0.63859624,0.9217014,0.91358703,0.6365201,25.548355,9.693346,1.3853546,0.04789351,0.107588075,0.107588075,2.6785798,1.0162847,0.088963255
2021,Tebere,T4,0.77817214,0.61436415,0.38563582,18.695253,7.0932,1.1780204,0.3718579,0.23314212,0.20516253,6.0707726,2.3033226,0.6224739,0.90585196,0.7948375,0.76685786,26.449736,10.03534,1.3115087,0.060129337,0.09122694,0.09122694,3.1909385,1.2106797,0.102863126
2021,Thiba,H8,0.7541537,0.6550013,0.3449988,14.566344,5.526642,0.8635235,0.16439721,0.19190568,0.15869981,3.0096922,1.1419126,0.52198136,0.8665909,0.8413002,0.8080943,25.523355,9.683861,1.218757,0.053534467,0.07920877,0.07920877,4.4426336,1.6855875,0.242165
2021,Thiba,H6,0.76580215,0.6568553,0.34314474,16.46036,6.245254,0.968424,0.0738056,0.18362014,0.1605277,1.9069254,0.7235099,0.381422,0.8401341,0.8394723,0.81637985,24.180315,9.174295,1.2618273,0.044894766,0.06213512,0.062135115,4.19884,1.5930893,0.22175404
2021,Thiba,H7,0.75951296,0.6604651,0.33953488,15.578234,5.9105654,0.913158,0.57793695,0.4182919,0.19808793,7.7693667,2.9477892,0.51540405,0.862047,0.80191207,0.5817081,25.478912,9.666999,1.255334,0.032646433,0.05378414,0.05378414,4.08705,1.5506749,0.22626664
2021,Karaba,K7,0.801331,0.75912875,0.24087127,16.85332,6.394348,0.8531385,0.65607566,0.47323135,0.01459527,8.763802,3.3250895,0.52252424,0.908156,0.98540473,0.5267687,31.028858,11.772714,1.2407229,0.040934965,0.06740709,0.06740709,5.5315776,2.0987458,0.2483788
2021,Karaba,K6,0.78401995,0.7281304,0.2718696,15.69956,5.9565983,0.8301332,0.49304098,0.33428934,0.041873813,5.9082747,2.241669,0.5375342,0.90106004,0.9581262,0.6657107,28.941378,10.980699,1.1989926,0.035862688,0.062671766,0.062671766,5.0848927,1.9292679,0.24304472
2021,Karaba,K5,0.7828038,0.7249121,0.27508792,14.373071,5.4533124,0.764193,0.06381818,0.34231994,0.09681326,1.8263706,0.6929465,0.20158444,0.8963584,0.90318674,0.65768003,27.384449,10.389982,1.1873703,0.041124154,0.05993506,0.05993506,4.7163625,1.7894434,0.23075897
2021,Karaba,K4,0.784118,0.73225194,0.26774812,15.469805,5.869425,0.81382483,0.59651095,0.4499044,0.10076481,7.7985334,2.9588554,0.5211199,0.88509274,0.8992352,0.55009556,27.477505,10.425288,1.1971415,0.034595683,0.05616644,0.05616644,4.9792213,1.8891752,0.24022232
2021,Karaba,K8,0.81459653,0.7856757,0.21432424,19.096722,7.24552,0.9414554,0.6891016,0.55054176,0.063607395,9.286018,3.5232246,0.5778146,0.8891233,0.9363926,0.44945824,28.631659,10.863188,1.2310548,0.03910988,0.06652838,0.06652838,4.811893,1.8256887,0.22186479
2021,Wamumu,W6,0.7873645,0.71869934,0.28130072,17.319933,6.571386,0.93054175,0.5327984,0.44123647,0.084002554,7.5179806,2.8524103,0.5389533,0.8941108,0.91599745,0.5587635,27.91222,10.590224,1.2417549,0.035332855,0.05336656,0.053366557,4.730756,1.7949042,0.2336037
2021,Karaba,K1,0.7928188,0.7367778,0.26322225,14.488845,5.497239,0.7566375,0.53737754,0.47488847,0.058891,8.015198,3.0410602,0.5377848,0.9066417,0.941109,0.52511156,30.855247,11.706843,1.2922353,0.032026276,0.055659596,0.055659596,4.814726,1.8267633,0.22551163
2021,Karaba,K2,0.77095795,0.70878,0.29121998,14.10826,5.35284,0.7677779,0.4880661,0.41657105,0.08833653,6.467991,2.4540317,0.52537054,0.8930848,0.9116635,0.583429,27.483059,10.427396,1.3345171,0.042893197,0.0634485,0.0634485,4.686256,1.7780207,0.23286633
2021,Karaba,k3,0.7800181,0.72252816,0.27747184,15.563913,5.9051323,0.82970715,0.0,0.1871893,0.1458891,0.6472158,0.24556127,0.1337753,0.8560983,0.8541109,0.8128107,27.587225,10.466917,1.2624053,0.04634858,0.060488943,0.060488943,4.952276,1.8789518,0.24404459
2021,Wamumu,K3,0.787994,0.72425437,0.27574563,13.882614,5.2672276,0.7441957,0.574993,0.45468453,0.060245574,8.069364,3.0616114,0.5521454,0.8485755,0.9397544,0.5453155,25.351135,9.618519,1.2321913,0.025560651,0.045297623,0.045297623,4.3147984,1.6370852,0.22009687
2021,Wamumu,W4,0.7988056,0.8482471,0.15175284,15.795989,5.9931836,0.85050744,0.6644789,0.54614407,-0.050789237,8.745746,3.3182387,0.5689782,0.90222025,1.0507892,0.45385593,29.201097,11.07924,1.4374186,0.022884354,0.056685496,0.056685496,4.995842,1.8954811,0.25736022
2021,Wamumu,W3,0.77605516,0.71210545,0.2878946,16.627666,6.308732,0.90145135,0.58894914,0.46188655,0.14359462,8.437416,3.2012548,0.5358118,0.8763861,0.8564054,0.5381135,26.510845,10.058526,1.2155422,0.028591068,0.044521257,0.044521257,4.447223,1.6873287,0.226963
2021,Wamumu,W2,0.76315737,0.70781153,0.2921884,16.697092,6.3350725,0.90952957,0.64384425,0.50376034,0.16424477,8.140196,3.088486,0.50311315,0.84648824,0.8357552,0.49623966,24.4942,9.293387,1.1931478,0.029765414,0.034886673,0.034886673,4.205683,1.5956856,0.212952
2021,Wamumu,W1,0.7838289,0.71619344,0.28380653,16.058115,6.092637,0.86411494,0.65642184,0.39400893,0.15544933,8.808245,3.3419516,0.54327834,0.8702007,0.84455067,0.60599107,26.169184,9.928896,1.1988705,0.024139963,0.038000584,0.038000584,4.762715,1.80703,0.24039665
2021,Wamumu,W7,0.7896181,0.8191148,0.18088529,17.758152,6.7376513,0.96825016,0.36729157,0.30915886,0.018073678,5.9346633,2.251681,0.5386309,0.86874896,0.9819263,0.69084114,25.537245,9.689131,1.2508394,0.0282768,0.07466063,0.07466063,4.58673,1.7402593,0.23347019
2021,Mwea,M15,0.7619506,0.78463274,0.2153673,18.600306,7.0571747,1.0951626,0.5542112,0.48516738,0.12621063,8.69158,3.2976875,0.5817951,0.82422763,0.87378937,0.5148326,22.96505,8.71321,1.2167164,0.028205834,0.046952974,0.046952974,2.7374072,1.0386045,0.13492945
2021,Mwea,M17B,0.7459476,0.7429507,0.25704935,17.114244,6.493346,1.0640024,0.32828555,0.2795699,0.09456265,5.4152236,2.0545995,0.5651627,0.8606814,0.90543735,0.72043014,24.559477,9.318154,1.2557101,0.037620693,0.06377074,0.06377074,2.9261947,1.1102327,0.14822745
2021,Mwea,M12A,0.76033735,0.77843803,0.221562,18.885963,7.165558,1.1216301,0.5301603,0.46145046,0.11949974,8.956855,3.398336,0.5983644,0.8388186,0.88050026,0.53854954,23.545597,8.933476,1.2484821,0.031473033,0.050008785,0.050008785,2.2591267,0.8571391,0.099840604
